FL_DATE,MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,WEATHER_DELAY,NAS_DELAY,CARRIER_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DELAYED
7/17/2023 12:00:00 AM,7,1,WN,596,BNA,CLE,171.0,177.0,0.0,,0.0,6.0,0.0,0.0,171.0,True
8/1/2023 12:00:00 AM,8,2,UA,1528,IAH,PIT,92.0,84.0,0.0,,0.0,0.0,3.0,0.0,81.0,True
12/27/2023 12:00:00 AM,12,3,WN,2449,BWI,MCO,47.0,52.0,0.0,,0.0,24.0,0.0,0.0,28.0,True
9/24/2023 12:00:00 AM,9,7,AS,255,ANC,SEA,2.0,18.0,0.0,,0.0,18.0,0.0,0.0,0.0,True
2/26/2023 12:00:00 AM,2,7,YX,4418,RDU,JFK,5.0,22.0,0.0,,0.0,17.0,0.0,0.0,5.0,True
9/9/2023 12:00:00 AM,9,6,OO,3426,SFO,SNA,22.0,19.0,0.0,,0.0,0.0,0.0,0.0,19.0,True
2/24/2023 12:00:00 AM,2,5,9E,5194,CVG,LGA,107.0,120.0,0.0,,0.0,120.0,0.0,0.0,0.0,True
7/17/2023 12:00:00 AM,7,1,WN,1152,COS,PHX,32.0,43.0,0.0,,0.0,11.0,0.0,0.0,32.0,True
11/11/2023 12:00:00 AM,11,6,OO,3359,LAS,SFO,17.0,25.0,0.0,,0.0,8.0,0.0,0.0,17.0,True
8/3/2023 12:00:00 AM,8,4,AA,369,DFW,SNA,537.0,542.0,0.0,,0.0,5.0,483.0,0.0,54.0,True
7/24/2023 12:00:00 AM,7,1,AA,2331,DFW,CLE,,,1.0,A,,,,,,False
4/17/2023 12:00:00 AM,4,1,9E,4703,RDU,LGA,21.0,59.0,0.0,,0.0,59.0,0.0,0.0,0.0,True
2/7/2023 12:00:00 AM,2,2,HA,530,OGG,KOA,18.0,16.0,0.0,,0.0,0.0,10.0,0.0,6.0,True
10/9/2023 12:00:00 AM,10,1,F9,4878,MIA,SJU,12.0,17.0,0.0,,0.0,5.0,12.0,0.0,0.0,True
2/24/2023 12:00:00 AM,2,5,OH,5502,ABE,CLT,66.0,56.0,0.0,,0.0,0.0,0.0,0.0,56.0,True
12/22/2023 12:00:00 AM,12,5,B6,2848,TPA,LGA,2.0,20.0,0.0,,0.0,18.0,2.0,0.0,0.0,True
8/18/2023 12:00:00 AM,8,5,OH,5387,DCA,RDU,39.0,109.0,0.0,,25.0,70.0,0.0,0.0,14.0,True
5/12/2023 12:00:00 AM,5,5,OO,4718,SFO,SBP,9.0,15.0,0.0,,0.0,0.0,15.0,0.0,0.0,True
8/17/2023 12:00:00 AM,8,4,B6,2404,SJU,JFK,106.0,105.0,0.0,,0.0,0.0,59.0,0.0,46.0,True
7/7/2023 12:00:00 AM,7,5,B6,916,SMF,BOS,69.0,45.0,0.0,,0.0,0.0,0.0,0.0,45.0,True
1/11/2023 12:00:00 AM,1,3,AA,2545,DFW,LGA,45.0,38.0,0.0,,0.0,3.0,0.0,0.0,35.0,True
7/23/2023 12:00:00 AM,7,7,AA,1858,MIA,LAS,79.0,48.0,0.0,,0.0,0.0,24.0,0.0,24.0,True
4/10/2023 12:00:00 AM,4,1,AA,2310,MIA,LGA,131.0,143.0,0.0,,0.0,12.0,131.0,0.0,0.0,True
5/26/2023 12:00:00 AM,5,5,MQ,3787,ORD,BOS,-1.0,43.0,0.0,,0.0,43.0,0.0,0.0,0.0,True
11/20/2023 12:00:00 AM,11,1,WN,623,PHX,BNA,25.0,16.0,0.0,,0.0,0.0,16.0,0.0,0.0,True
8/9/2023 12:00:00 AM,8,3,AA,450,ORD,CLT,-4.0,32.0,0.0,,0.0,32.0,0.0,0.0,0.0,True
6/21/2023 12:00:00 AM,6,3,MQ,3505,SDF,DFW,78.0,64.0,0.0,,0.0,0.0,0.0,0.0,64.0,True
6/8/2023 12:00:00 AM,6,4,WN,1934,MSP,BWI,41.0,24.0,0.0,,0.0,0.0,8.0,0.0,16.0,True
9/9/2023 12:00:00 AM,9,6,B6,2826,TPA,JFK,118.0,109.0,0.0,,0.0,109.0,0.0,0.0,0.0,True
1/27/2023 12:00:00 AM,1,5,OO,4242,BRD,MSP,13.0,22.0,0.0,,22.0,0.0,0.0,0.0,0.0,True
10/7/2023 12:00:00 AM,10,6,B6,748,LAS,JFK,181.0,179.0,0.0,,0.0,0.0,0.0,0.0,179.0,True
6/17/2023 12:00:00 AM,6,6,NK,1131,MCO,STL,,,1.0,B,,,,,,False
11/12/2023 12:00:00 AM,11,7,NK,700,LAS,SDF,208.0,202.0,0.0,,0.0,0.0,202.0,0.0,0.0,True
11/9/2023 12:00:00 AM,11,4,NK,245,DTW,LAS,0.0,18.0,0.0,,0.0,18.0,0.0,0.0,0.0,True
11/10/2023 12:00:00 AM,11,5,NK,810,DFW,DTW,37.0,16.0,0.0,,0.0,0.0,0.0,0.0,16.0,True
8/12/2023 12:00:00 AM,8,6,NK,276,OAK,DFW,37.0,34.0,0.0,,0.0,34.0,0.0,0.0,0.0,True
6/9/2023 12:00:00 AM,6,5,AS,764,DEN,SEA,62.0,45.0,0.0,,0.0,0.0,0.0,0.0,45.0,True
6/9/2023 12:00:00 AM,6,5,NK,409,LAS,TPA,2.0,25.0,0.0,,0.0,25.0,0.0,0.0,0.0,True
5/24/2023 12:00:00 AM,5,3,UA,1937,FLL,EWR,35.0,91.0,0.0,,4.0,56.0,0.0,0.0,31.0,True
9/26/2023 12:00:00 AM,9,2,YX,4568,GSO,LGA,-10.0,70.0,0.0,,0.0,70.0,0.0,0.0,0.0,True
12/13/2023 12:00:00 AM,12,3,AA,1836,CLT,RIC,83.0,80.0,0.0,,0.0,0.0,14.0,0.0,66.0,True
5/1/2023 12:00:00 AM,5,1,DL,1318,DAL,ATL,21.0,25.0,0.0,,0.0,4.0,0.0,0.0,21.0,True
1/12/2023 12:00:00 AM,1,4,AA,1916,RIC,CLT,,,1.0,D,,,,,,False
11/20/2023 12:00:00 AM,11,1,YX,3403,BUF,EWR,90.0,66.0,0.0,,0.0,0.0,66.0,0.0,0.0,True
12/13/2023 12:00:00 AM,12,3,OO,3682,PDX,SEA,-5.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
9/11/2023 12:00:00 AM,9,1,F9,1623,ISP,RDU,-5.0,24.0,0.0,,0.0,24.0,0.0,0.0,0.0,True
9/21/2023 12:00:00 AM,9,4,WN,1279,SJC,PHX,21.0,17.0,0.0,,0.0,0.0,9.0,0.0,8.0,True
3/27/2023 12:00:00 AM,3,1,WN,1539,SJC,AUS,67.0,60.0,0.0,,0.0,0.0,0.0,0.0,60.0,True
5/9/2023 12:00:00 AM,5,2,UA,1640,IAH,ATL,87.0,78.0,0.0,,0.0,0.0,25.0,0.0,53.0,True
10/12/2023 12:00:00 AM,10,4,WN,3072,SJC,SAN,35.0,33.0,0.0,,0.0,0.0,0.0,0.0,33.0,True
8/7/2023 12:00:00 AM,8,1,NK,396,LAS,PHL,53.0,33.0,0.0,,0.0,0.0,33.0,0.0,0.0,True
8/6/2023 12:00:00 AM,8,7,OO,4676,DEN,LIT,128.0,118.0,0.0,,0.0,0.0,0.0,0.0,118.0,True
9/6/2023 12:00:00 AM,9,3,B6,1802,FLL,JFK,32.0,36.0,0.0,,0.0,4.0,32.0,0.0,0.0,True
1/20/2023 12:00:00 AM,1,5,WN,201,LAS,HOU,19.0,24.0,0.0,,0.0,5.0,17.0,0.0,2.0,True
9/20/2023 12:00:00 AM,9,3,AA,395,JFK,MIA,40.0,35.0,0.0,,0.0,35.0,0.0,0.0,0.0,True
6/22/2023 12:00:00 AM,6,4,UA,1355,EWR,PBI,73.0,71.0,0.0,,0.0,0.0,71.0,0.0,0.0,True
4/10/2023 12:00:00 AM,4,1,OO,3389,SJC,LAX,26.0,18.0,0.0,,0.0,0.0,18.0,0.0,0.0,True
3/14/2023 12:00:00 AM,3,2,B6,1952,MCO,BOS,67.0,107.0,0.0,,0.0,40.0,0.0,0.0,67.0,True
12/11/2023 12:00:00 AM,12,1,DL,1115,PBI,LGA,67.0,91.0,0.0,,0.0,89.0,0.0,0.0,2.0,True
3/26/2023 12:00:00 AM,3,7,UA,2266,PHL,IAH,182.0,181.0,0.0,,0.0,0.0,13.0,0.0,168.0,True
1/2/2023 12:00:00 AM,1,1,B6,1565,BOS,SAT,107.0,73.0,0.0,,0.0,0.0,27.0,0.0,46.0,True
12/27/2023 12:00:00 AM,12,3,G4,2567,PGD,TOL,167.0,158.0,0.0,,158.0,0.0,0.0,0.0,0.0,True
9/21/2023 12:00:00 AM,9,4,UA,1288,ORD,IND,76.0,69.0,0.0,,0.0,0.0,0.0,0.0,69.0,True
2/14/2023 12:00:00 AM,2,2,UA,1825,LAX,LAS,176.0,214.0,0.0,,0.0,214.0,0.0,0.0,0.0,True
7/26/2023 12:00:00 AM,7,3,OO,5381,CMH,ORD,75.0,66.0,0.0,,0.0,0.0,0.0,0.0,66.0,True
6/14/2023 12:00:00 AM,6,3,AA,802,RDU,DFW,-1.0,31.0,0.0,,0.0,31.0,0.0,0.0,0.0,True
6/5/2023 12:00:00 AM,6,1,DL,1450,ATL,MIA,146.0,137.0,0.0,,0.0,0.0,137.0,0.0,0.0,True
4/20/2023 12:00:00 AM,4,4,WN,1928,HOU,OMA,67.0,55.0,0.0,,0.0,0.0,0.0,0.0,55.0,True
1/4/2023 12:00:00 AM,1,3,UA,1169,PBI,EWR,164.0,185.0,0.0,,0.0,31.0,0.0,0.0,154.0,True
6/28/2023 12:00:00 AM,6,3,OH,5171,CLT,CAE,559.0,548.0,0.0,,0.0,0.0,548.0,0.0,0.0,True
6/22/2023 12:00:00 AM,6,4,UA,1805,DEN,HNL,153.0,170.0,0.0,,0.0,17.0,11.0,0.0,142.0,True
6/15/2023 12:00:00 AM,6,4,F9,2000,LAS,ATL,113.0,89.0,0.0,,0.0,0.0,0.0,0.0,89.0,True
7/2/2023 12:00:00 AM,7,7,DL,2853,DTW,JAX,88.0,95.0,0.0,,0.0,7.0,88.0,0.0,0.0,True
4/28/2023 12:00:00 AM,4,5,OH,5360,PHL,GSP,45.0,42.0,0.0,,0.0,3.0,0.0,0.0,39.0,True
7/22/2023 12:00:00 AM,7,6,B6,130,RSW,JFK,98.0,80.0,0.0,,0.0,0.0,7.0,0.0,73.0,True
9/18/2023 12:00:00 AM,9,1,9E,4928,EWR,CVG,37.0,57.0,0.0,,0.0,20.0,36.0,0.0,1.0,True
7/21/2023 12:00:00 AM,7,5,UA,1593,SMF,ORD,111.0,94.0,0.0,,0.0,0.0,94.0,0.0,0.0,True
8/8/2023 12:00:00 AM,8,2,DL,1296,DEN,DTW,44.0,32.0,0.0,,0.0,0.0,0.0,0.0,32.0,True
4/15/2023 12:00:00 AM,4,6,AA,487,PHX,ABQ,62.0,70.0,0.0,,0.0,8.0,46.0,0.0,16.0,True
4/4/2023 12:00:00 AM,4,2,YX,4250,ORD,MSN,36.0,25.0,0.0,,0.0,0.0,0.0,0.0,25.0,True
9/27/2023 12:00:00 AM,9,3,NK,5,FLL,ORD,48.0,29.0,0.0,,0.0,1.0,14.0,0.0,14.0,True
3/12/2023 12:00:00 AM,3,7,AA,2963,DTW,MIA,-1.0,16.0,0.0,,0.0,16.0,0.0,0.0,0.0,True
11/9/2023 12:00:00 AM,11,4,YX,3486,EWR,PIT,37.0,17.0,0.0,,0.0,0.0,17.0,0.0,0.0,True
7/28/2023 12:00:00 AM,7,5,OH,5483,CLT,LEX,47.0,37.0,0.0,,37.0,0.0,0.0,0.0,0.0,True
12/31/2023 12:00:00 AM,12,7,AA,2604,CLT,SRQ,78.0,65.0,0.0,,0.0,0.0,65.0,0.0,0.0,True
8/26/2023 12:00:00 AM,8,6,AA,2344,LGA,BNA,15.0,30.0,0.0,,0.0,15.0,15.0,0.0,0.0,True
3/15/2023 12:00:00 AM,3,3,AS,405,SEA,OKC,37.0,34.0,0.0,,0.0,0.0,34.0,0.0,0.0,True
5/21/2023 12:00:00 AM,5,7,AA,1403,BWI,DFW,31.0,27.0,0.0,,0.0,0.0,27.0,0.0,0.0,True
3/16/2023 12:00:00 AM,3,4,MQ,3369,MIA,AUS,2.0,17.0,0.0,,0.0,15.0,2.0,0.0,0.0,True
9/8/2023 12:00:00 AM,9,5,HA,79,ONT,HNL,-4.0,16.0,0.0,,0.0,0.0,16.0,0.0,0.0,True
7/24/2023 12:00:00 AM,7,1,UA,208,ATL,EWR,-3.0,26.0,0.0,,0.0,26.0,0.0,0.0,0.0,True
7/29/2023 12:00:00 AM,7,6,WN,2502,CMH,PHX,28.0,21.0,0.0,,0.0,0.0,19.0,0.0,2.0,True
12/26/2023 12:00:00 AM,12,2,9E,5119,MSP,GFK,,,1.0,C,,,,,,False
11/28/2023 12:00:00 AM,11,2,YX,4461,RIC,LGA,39.0,38.0,0.0,,0.0,0.0,0.0,0.0,38.0,True
7/23/2023 12:00:00 AM,7,7,WN,1430,COS,DEN,52.0,75.0,0.0,,0.0,70.0,0.0,0.0,5.0,True
1/2/2023 12:00:00 AM,1,1,MQ,3411,RAP,DFW,-2.0,21.0,0.0,,0.0,21.0,0.0,0.0,0.0,True
8/11/2023 12:00:00 AM,8,5,DL,2531,BZN,MSP,36.0,30.0,0.0,,0.0,30.0,0.0,0.0,0.0,True
5/22/2023 12:00:00 AM,5,1,OH,5368,HSV,DCA,-4.0,37.0,0.0,,0.0,37.0,0.0,0.0,0.0,True
2/22/2023 12:00:00 AM,2,3,WN,6517,LAS,RNO,29.0,17.0,0.0,,0.0,0.0,17.0,0.0,0.0,True
3/15/2023 12:00:00 AM,3,3,9E,4898,ROC,LGA,155.0,162.0,0.0,,0.0,143.0,0.0,0.0,19.0,True
5/25/2023 12:00:00 AM,5,4,AA,1357,MIA,JFK,104.0,68.0,0.0,,0.0,0.0,14.0,0.0,54.0,True
4/27/2023 12:00:00 AM,4,4,WN,1565,MDW,LGA,51.0,48.0,0.0,,0.0,0.0,6.0,0.0,42.0,True
7/26/2023 12:00:00 AM,7,3,G4,1009,PIE,FSD,37.0,126.0,0.0,,0.0,126.0,0.0,0.0,0.0,True
6/28/2023 12:00:00 AM,6,3,WN,3143,STL,LAX,61.0,75.0,0.0,,0.0,14.0,61.0,0.0,0.0,True
8/10/2023 12:00:00 AM,8,4,AA,2459,CID,CLT,73.0,75.0,0.0,,73.0,2.0,0.0,0.0,0.0,True
10/27/2023 12:00:00 AM,10,5,WN,3590,LAS,DEN,59.0,48.0,0.0,,0.0,0.0,48.0,0.0,0.0,True
4/6/2023 12:00:00 AM,4,4,UA,1370,IAH,IAD,66.0,51.0,0.0,,0.0,0.0,11.0,0.0,40.0,True
9/8/2023 12:00:00 AM,9,5,DL,1494,MSP,FAR,-2.0,15.0,0.0,,0.0,15.0,0.0,0.0,0.0,True
7/18/2023 12:00:00 AM,7,2,YX,4728,BOS,MEM,,,1.0,C,,,,,,False
5/9/2023 12:00:00 AM,5,2,UA,1596,ORD,BUF,21.0,17.0,0.0,,0.0,0.0,0.0,0.0,17.0,True
2/17/2023 12:00:00 AM,2,5,WN,1491,OAK,EUG,35.0,28.0,0.0,,0.0,0.0,0.0,0.0,28.0,True
2/24/2023 12:00:00 AM,2,5,WN,2364,BUR,LAS,57.0,53.0,0.0,,0.0,0.0,18.0,0.0,35.0,True
4/15/2023 12:00:00 AM,4,6,YX,3633,IAD,EWR,158.0,172.0,0.0,,0.0,14.0,158.0,0.0,0.0,True
12/4/2023 12:00:00 AM,12,1,9E,5188,JFK,CHS,57.0,59.0,0.0,,0.0,2.0,0.0,0.0,57.0,True
9/8/2023 12:00:00 AM,9,5,AA,2624,CLT,JFK,0.0,31.0,0.0,,0.0,31.0,0.0,0.0,0.0,True
4/13/2023 12:00:00 AM,4,4,AS,70,ANC,JNU,,,1.0,B,,,,,,False
9/7/2023 12:00:00 AM,9,4,UA,1317,EWR,IAH,77.0,66.0,0.0,,0.0,0.0,66.0,0.0,0.0,True
4/23/2023 12:00:00 AM,4,7,WN,3851,DAL,LAS,46.0,82.0,0.0,,0.0,36.0,0.0,0.0,46.0,True
4/20/2023 12:00:00 AM,4,4,DL,555,LAS,ATL,61.0,69.0,0.0,,0.0,8.0,0.0,0.0,61.0,True
4/25/2023 12:00:00 AM,4,2,WN,1384,OAK,SEA,4.0,24.0,0.0,,0.0,24.0,0.0,0.0,0.0,True
9/22/2023 12:00:00 AM,9,5,B6,52,MCO,BOS,21.0,38.0,0.0,,0.0,38.0,0.0,0.0,0.0,True
1/29/2023 12:00:00 AM,1,7,UA,2071,IAH,SNA,45.0,107.0,0.0,,28.0,62.0,0.0,0.0,17.0,True
3/27/2023 12:00:00 AM,3,1,WN,1959,DEN,IND,44.0,25.0,0.0,,0.0,0.0,9.0,0.0,16.0,True
10/9/2023 12:00:00 AM,10,1,DL,2738,ATL,ORD,42.0,27.0,0.0,,0.0,0.0,27.0,0.0,0.0,True
12/20/2023 12:00:00 AM,12,3,UA,2669,SFO,MCO,3.0,19.0,0.0,,0.0,19.0,0.0,0.0,0.0,True
6/14/2023 12:00:00 AM,6,3,WN,3608,MDW,CMH,54.0,46.0,0.0,,0.0,0.0,46.0,0.0,0.0,True
1/29/2023 12:00:00 AM,1,7,B6,883,JFK,MCO,52.0,66.0,0.0,,0.0,14.0,52.0,0.0,0.0,True
1/11/2023 12:00:00 AM,1,3,WN,1224,PDX,SJC,62.0,59.0,0.0,,0.0,0.0,59.0,0.0,0.0,True
7/8/2023 12:00:00 AM,7,6,DL,861,JFK,SFO,2.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
10/14/2023 12:00:00 AM,10,6,HA,258,HNL,KOA,24.0,17.0,0.0,,0.0,0.0,0.0,17.0,0.0,True
5/7/2023 12:00:00 AM,5,7,DL,608,SDF,LAX,84.0,96.0,0.0,,0.0,12.0,39.0,0.0,45.0,True
9/23/2023 12:00:00 AM,9,6,NK,2008,MCO,SJU,17.0,17.0,0.0,,0.0,0.0,17.0,0.0,0.0,True
2/1/2023 12:00:00 AM,2,3,AA,382,CID,DFW,,,1.0,B,,,,,,False
3/20/2023 12:00:00 AM,3,1,UA,1520,ORD,MCO,10.0,18.0,0.0,,0.0,8.0,7.0,0.0,3.0,True
8/7/2023 12:00:00 AM,8,1,9E,5251,JFK,RDU,,,1.0,B,,,,,,False
7/15/2023 12:00:00 AM,7,6,DL,2788,PWM,ATL,40.0,28.0,0.0,,0.0,0.0,28.0,0.0,0.0,True
10/1/2023 12:00:00 AM,10,7,AA,1673,PHX,DTW,163.0,167.0,0.0,,0.0,4.0,0.0,0.0,163.0,True
11/26/2023 12:00:00 AM,11,7,B6,1462,SJU,BOS,182.0,195.0,0.0,,0.0,13.0,25.0,0.0,157.0,True
6/3/2023 12:00:00 AM,6,6,OH,5021,DCA,MHT,97.0,92.0,0.0,,0.0,0.0,92.0,0.0,0.0,True
8/29/2023 12:00:00 AM,8,2,AA,703,CLT,BUF,80.0,72.0,0.0,,72.0,0.0,0.0,0.0,0.0,True
6/30/2023 12:00:00 AM,6,5,OH,5545,DCA,RDU,347.0,337.0,0.0,,0.0,0.0,337.0,0.0,0.0,True
8/30/2023 12:00:00 AM,8,3,UA,321,CLE,EWR,201.0,183.0,0.0,,0.0,183.0,0.0,0.0,0.0,True
6/12/2023 12:00:00 AM,6,1,AA,2199,ORF,CLT,14.0,22.0,0.0,,0.0,8.0,0.0,0.0,14.0,True
12/17/2023 12:00:00 AM,12,7,WN,1742,TPA,BWI,2.0,15.0,0.0,,0.0,15.0,0.0,0.0,0.0,True
10/2/2023 12:00:00 AM,10,1,AA,2471,SRQ,CLT,224.0,218.0,0.0,,0.0,0.0,0.0,0.0,218.0,True
9/28/2023 12:00:00 AM,9,4,WN,2088,ONT,LAS,4.0,58.0,0.0,,0.0,58.0,0.0,0.0,0.0,True
3/10/2023 12:00:00 AM,3,5,UA,1596,IAH,DCA,10.0,15.0,0.0,,0.0,5.0,10.0,0.0,0.0,True
8/11/2023 12:00:00 AM,8,5,WN,2984,DEN,OAK,83.0,76.0,0.0,,0.0,0.0,7.0,0.0,69.0,True
8/1/2023 12:00:00 AM,8,2,UA,1924,SAN,DEN,126.0,112.0,0.0,,0.0,0.0,0.0,0.0,112.0,True
2/22/2023 12:00:00 AM,2,3,OO,4440,MSP,PIT,,,1.0,B,,,,,,False
5/23/2023 12:00:00 AM,5,2,AS,875,SEA,LIH,186.0,157.0,0.0,,0.0,0.0,157.0,0.0,0.0,True
9/18/2023 12:00:00 AM,9,1,AA,1889,LAX,LAS,-4.0,15.0,0.0,,0.0,15.0,0.0,0.0,0.0,True
8/31/2023 12:00:00 AM,8,4,F9,2735,DFW,ONT,,,1.0,A,,,,,,False
4/5/2023 12:00:00 AM,4,3,AS,98,FAI,SEA,14.0,19.0,0.0,,0.0,5.0,0.0,0.0,14.0,True
5/25/2023 12:00:00 AM,5,4,HA,316,HNL,OGG,8.0,28.0,0.0,,0.0,0.0,28.0,0.0,0.0,True
9/23/2023 12:00:00 AM,9,6,OH,5586,SBN,CLT,43.0,49.0,0.0,,0.0,6.0,0.0,0.0,43.0,True
7/19/2023 12:00:00 AM,7,3,WN,2449,LAS,MCI,31.0,25.0,0.0,,0.0,0.0,0.0,0.0,25.0,True
12/21/2023 12:00:00 AM,12,4,B6,144,PBI,EWR,130.0,125.0,0.0,,0.0,0.0,103.0,0.0,22.0,True
2/17/2023 12:00:00 AM,2,5,DL,2676,DTW,DCA,44.0,33.0,0.0,,0.0,0.0,0.0,0.0,33.0,True
7/5/2023 12:00:00 AM,7,3,AA,2877,CLT,SAV,39.0,54.0,0.0,,39.0,15.0,0.0,0.0,0.0,True
8/10/2023 12:00:00 AM,8,4,DL,1523,MSP,ORD,44.0,30.0,0.0,,0.0,0.0,30.0,0.0,0.0,True
4/14/2023 12:00:00 AM,4,5,G4,2023,MSY,CVG,81.0,82.0,0.0,,0.0,1.0,10.0,0.0,71.0,True
8/28/2023 12:00:00 AM,8,1,AA,1052,DFW,TYS,7.0,26.0,0.0,,0.0,19.0,7.0,0.0,0.0,True
6/9/2023 12:00:00 AM,6,5,HA,258,HNL,KOA,36.0,32.0,0.0,,0.0,0.0,0.0,0.0,32.0,True
6/26/2023 12:00:00 AM,6,1,DL,370,LGA,ATL,10.0,25.0,0.0,,0.0,15.0,0.0,0.0,10.0,True
6/19/2023 12:00:00 AM,6,1,UA,1129,EWR,AUS,35.0,19.0,0.0,,0.0,0.0,9.0,0.0,10.0,True
7/1/2023 12:00:00 AM,7,6,OO,3352,SFO,SAN,26.0,26.0,0.0,,0.0,0.0,0.0,0.0,26.0,True
2/3/2023 12:00:00 AM,2,5,WN,2280,BWI,DEN,38.0,25.0,0.0,,0.0,0.0,16.0,0.0,9.0,True
8/2/2023 12:00:00 AM,8,3,WN,284,LAS,SAN,37.0,95.0,0.0,,0.0,58.0,27.0,0.0,10.0,True
7/6/2023 12:00:00 AM,7,4,OO,3119,PHX,FAT,65.0,67.0,0.0,,0.0,2.0,7.0,0.0,58.0,True
1/15/2023 12:00:00 AM,1,7,UA,2617,EWR,SYR,22.0,21.0,0.0,,0.0,0.0,21.0,0.0,0.0,True
11/15/2023 12:00:00 AM,11,3,AA,1194,AUS,BOS,71.0,74.0,0.0,,0.0,3.0,71.0,0.0,0.0,True
7/4/2023 12:00:00 AM,7,2,NK,715,EWR,IND,170.0,158.0,0.0,,0.0,158.0,0.0,0.0,0.0,True
12/28/2023 12:00:00 AM,12,4,WN,8,DAL,SDF,51.0,50.0,0.0,,0.0,0.0,7.0,0.0,43.0,True
10/26/2023 12:00:00 AM,10,4,OO,5677,MFE,IAH,77.0,67.0,0.0,,0.0,0.0,0.0,0.0,67.0,True
3/31/2023 12:00:00 AM,3,5,UA,1953,SYR,DEN,126.0,121.0,0.0,,0.0,121.0,0.0,0.0,0.0,True
4/17/2023 12:00:00 AM,4,1,YX,4521,JFK,ORF,,,1.0,C,,,,,,False
7/28/2023 12:00:00 AM,7,5,AA,123,DFW,HNL,0.0,33.0,0.0,,0.0,33.0,0.0,0.0,0.0,True
2/16/2023 12:00:00 AM,2,4,NK,321,CMH,MCO,-4.0,19.0,0.0,,0.0,19.0,0.0,0.0,0.0,True
6/22/2023 12:00:00 AM,6,4,F9,1593,RDU,ATL,115.0,134.0,0.0,,0.0,19.0,41.0,0.0,74.0,True
8/6/2023 12:00:00 AM,8,7,WN,3635,MDW,ATL,5.0,44.0,0.0,,0.0,44.0,0.0,0.0,0.0,True
8/6/2023 12:00:00 AM,8,7,AS,796,SLC,SEA,92.0,87.0,0.0,,0.0,87.0,0.0,0.0,0.0,True
12/9/2023 12:00:00 AM,12,6,WN,704,MCO,DAL,10.0,80.0,0.0,,0.0,70.0,0.0,0.0,10.0,True
3/16/2023 12:00:00 AM,3,4,NK,2077,BWI,MCO,74.0,55.0,0.0,,0.0,3.0,0.0,0.0,52.0,True
8/14/2023 12:00:00 AM,8,1,OH,5565,SHV,CLT,10.0,15.0,0.0,,0.0,5.0,10.0,0.0,0.0,True
7/11/2023 12:00:00 AM,7,2,DL,941,RDU,LAS,116.0,111.0,0.0,,0.0,0.0,111.0,0.0,0.0,True
6/15/2023 12:00:00 AM,6,4,WN,1910,BWI,ORD,38.0,32.0,0.0,,0.0,0.0,32.0,0.0,0.0,True
6/23/2023 12:00:00 AM,6,5,DL,1743,TPA,ATL,8.0,76.0,0.0,,0.0,76.0,0.0,0.0,0.0,True
8/27/2023 12:00:00 AM,8,7,OO,5250,ORD,GRR,9.0,37.0,0.0,,0.0,0.0,37.0,0.0,0.0,True
4/24/2023 12:00:00 AM,4,1,UA,1687,IAH,IND,87.0,76.0,0.0,,0.0,0.0,5.0,0.0,71.0,True
6/15/2023 12:00:00 AM,6,4,DL,825,ATL,LAS,38.0,36.0,0.0,,0.0,0.0,19.0,0.0,17.0,True
11/3/2023 12:00:00 AM,11,5,NK,317,IND,MCO,64.0,60.0,0.0,,0.0,0.0,0.0,0.0,60.0,True
3/1/2023 12:00:00 AM,3,3,AA,1652,ORD,PHL,147.0,142.0,0.0,,0.0,0.0,142.0,0.0,0.0,True
2/19/2023 12:00:00 AM,2,7,AA,2029,SMF,DFW,427.0,430.0,0.0,,0.0,3.0,4.0,0.0,423.0,True
7/2/2023 12:00:00 AM,7,7,DL,464,LAX,OGG,52.0,46.0,0.0,,0.0,0.0,46.0,0.0,0.0,True
3/3/2023 12:00:00 AM,3,5,DL,1286,LGA,MCO,49.0,40.0,0.0,,0.0,0.0,40.0,0.0,0.0,True
4/16/2023 12:00:00 AM,4,7,NK,3907,AUS,DTW,71.0,57.0,0.0,,0.0,1.0,12.0,0.0,44.0,True
7/2/2023 12:00:00 AM,7,7,UA,2300,PBI,EWR,,,1.0,B,,,,,,False
4/29/2023 12:00:00 AM,4,6,MQ,3524,BOS,ILM,61.0,46.0,0.0,,0.0,0.0,35.0,0.0,11.0,True
3/19/2023 12:00:00 AM,3,7,DL,756,DTW,STL,72.0,53.0,0.0,,0.0,0.0,53.0,0.0,0.0,True
5/31/2023 12:00:00 AM,5,3,UA,2344,IAH,GSP,133.0,133.0,0.0,,0.0,0.0,0.0,0.0,133.0,True
12/17/2023 12:00:00 AM,12,7,9E,5184,SGF,ATL,23.0,29.0,0.0,,0.0,6.0,2.0,0.0,21.0,True
7/29/2023 12:00:00 AM,7,6,UA,746,EWR,MSP,52.0,66.0,0.0,,0.0,14.0,52.0,0.0,0.0,True
9/18/2023 12:00:00 AM,9,1,AA,832,PHL,MIA,-6.0,19.0,0.0,,0.0,19.0,0.0,0.0,0.0,True
